 (1.049072615018790608e-02+0.000000000000000000e+00j)
 (-7.826978213891146174e-03+0.000000000000000000e+00j)
 (-3.428170853833843387e-03+0.000000000000000000e+00j)
 (-2.295450536577316181e-02+0.000000000000000000e+00j)
 (-6.608038496727103132e-03+0.000000000000000000e+00j)
 (-1.881947694265580576e-02+0.000000000000000000e+00j)
 (-1.826920352069580714e-02+0.000000000000000000e+00j)
 (1.046661862179938327e-02+0.000000000000000000e+00j)
 (-1.451218139861667512e-02+0.000000000000000000e+00j)
 (-2.121346498764245265e-03+0.000000000000000000e+00j)
 (-1.688211759849144551e-03+0.000000000000000000e+00j)
 (-8.346742474198939540e-03+0.000000000000000000e+00j)
 (5.001366221727297258e-03+0.000000000000000000e+00j)
 (-3.511001362021679700e-02+0.000000000000000000e+00j)
 (1.926724415595818061e-03+0.000000000000000000e+00j)
 (-9.626075537618714083e-04+0.000000000000000000e+00j)
 (1.305377981634089739e-02+0.000000000000000000e+00j)
 (1.900512207906482690e-02+0.000000000000000000e+00j)
 (-5.549145530898279451e-03+0.000000000000000000e+00j)
 (2.062889477181056538e-04+0.000000000000000000e+00j)
 (-4.006935637594031055e-03+0.000000000000000000e+00j)
 (-2.347530425523749673e-02+0.000000000000000000e+00j)
 (4.746875151971247445e-03+0.000000000000000000e+00j)
 (1.568422471064960348e-03+0.000000000000000000e+00j)
 (-9.218266664429802110e-03+0.000000000000000000e+00j)
 (5.185885930937775105e-03+0.000000000000000000e+00j)
 (1.342980666882868587e-02+0.000000000000000000e+00j)
 (8.412887571982072786e-04+0.000000000000000000e+00j)
 (1.729521411051720275e-02+0.000000000000000000e+00j)
 (-1.052695383755014417e-02+0.000000000000000000e+00j)
 (-5.326528617725890917e-03+0.000000000000000000e+00j)
 (-1.231745099441829139e-02+0.000000000000000000e+00j)
 (2.167180856253818344e-02+0.000000000000000000e+00j)
 (1.922900634165162614e-03+0.000000000000000000e+00j)
 (-3.471333168071481703e-03+0.000000000000000000e+00j)
 (8.601424744179204246e-03+0.000000000000000000e+00j)
 (5.633200713045741909e-03+0.000000000000000000e+00j)
 (-1.223691906471531792e-03+0.000000000000000000e+00j)
 (1.308448554944641878e-02+0.000000000000000000e+00j)
 (1.040972994368022549e-02+0.000000000000000000e+00j)
 (5.944125858875188607e-03+0.000000000000000000e+00j)
 (-2.147302588773974605e-02+0.000000000000000000e+00j)
 (-7.618930408270871424e-03+0.000000000000000000e+00j)
 (4.259734953873354699e-03+0.000000000000000000e+00j)
 (9.925874753449158427e-03+0.000000000000000000e+00j)
 (1.204484742338295025e-04+0.000000000000000000e+00j)
 (1.261696076270462687e-02+0.000000000000000000e+00j)
 (1.345589205377774149e-03+0.000000000000000000e+00j)
 (-2.863172892510155824e-03+0.000000000000000000e+00j)
 (1.474804798607476505e-03+0.000000000000000000e+00j)
 (-1.348293761707044895e-02+0.000000000000000000e+00j)
 (-1.694311105169090661e-03+0.000000000000000000e+00j)
 (-2.987811997048953321e-03+0.000000000000000000e+00j)
 (1.279800890311399682e-03+0.000000000000000000e+00j)
 (-1.079050460323316245e-02+0.000000000000000000e+00j)
 (1.372775313291432937e-02+0.000000000000000000e+00j)
 (7.732620806134913975e-03+0.000000000000000000e+00j)
 (-1.261157106305615776e-02+0.000000000000000000e+00j)
 (3.173532500935516334e-03+0.000000000000000000e+00j)
 (-4.023402978974252066e-03+0.000000000000000000e+00j)
 (4.304029530853928538e-03+0.000000000000000000e+00j)
 (1.042008208227087132e-02+0.000000000000000000e+00j)
 (-1.042173847660990763e-02+0.000000000000000000e+00j)
 (-4.319428505622291588e-03+0.000000000000000000e+00j)
 (2.235233643055097551e-03+0.000000000000000000e+00j)
 (-6.253789927322025641e-03+0.000000000000000000e+00j)
 (7.378706228035072229e-03+0.000000000000000000e+00j)
 (-1.386051202977247113e-02+0.000000000000000000e+00j)
 (-6.660798987706510223e-03+0.000000000000000000e+00j)
 (6.477599368934843296e-03+0.000000000000000000e+00j)
 (1.073149050179971788e-02+0.000000000000000000e+00j)
 (-1.361400504268527999e-03+0.000000000000000000e+00j)
 (2.546611035816045282e-03+0.000000000000000000e+00j)
 (5.362579396414419650e-03+0.000000000000000000e+00j)
 (-6.234472732205826803e-03+0.000000000000000000e+00j)
 (4.914319965176866707e-03+0.000000000000000000e+00j)
 (-1.245589806432896574e-02+0.000000000000000000e+00j)
 (1.790930572977907087e-02+0.000000000000000000e+00j)
 (-4.652416315810018257e-04+0.000000000000000000e+00j)
 (-1.082734804613475280e-02+0.000000000000000000e+00j)
 (-7.861815033164121919e-03+0.000000000000000000e+00j)
 (1.136264218813127017e-02+0.000000000000000000e+00j)
 (2.602642497174624016e-03+0.000000000000000000e+00j)
 (-2.101378533092293933e-03+0.000000000000000000e+00j)
 (-6.451120711853735971e-03+0.000000000000000000e+00j)
 (-9.320072874649787918e-04+0.000000000000000000e+00j)
 (5.201005810564198958e-03+0.000000000000000000e+00j)
 (-2.613065725964099084e-03+0.000000000000000000e+00j)
 (-7.244969498211129878e-03+0.000000000000000000e+00j)
 (-1.659706142468353463e-02+0.000000000000000000e+00j)
 (-1.765956286744779996e-03+0.000000000000000000e+00j)
 (-6.717673267447034314e-04+0.000000000000000000e+00j)
 (-1.543617819686419058e-04+0.000000000000000000e+00j)
 (3.602515624332051913e-03+0.000000000000000000e+00j)
 (6.178167403198740922e-03+0.000000000000000000e+00j)
 (2.308203093782716826e-03+0.000000000000000000e+00j)
 (-3.867303572026939158e-03+0.000000000000000000e+00j)
 (1.142903056264912495e-02+0.000000000000000000e+00j)
 (-3.912843067463533941e-03+0.000000000000000000e+00j)
 (-1.091972461306144624e-03+0.000000000000000000e+00j)
 (1.134934856619829744e-03+0.000000000000000000e+00j)
 (1.227219928665469750e-02+0.000000000000000000e+00j)
 (1.714386338102178928e-02+0.000000000000000000e+00j)
 (-5.209125066546454325e-03+0.000000000000000000e+00j)
 (9.617796937016462322e-03+0.000000000000000000e+00j)
 (-2.341972952215091823e-03+0.000000000000000000e+00j)
